url,concept_and_mnemonic
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=11,"```json
[
    { ""name"": ""Kai"", ""mnemonic"": ""Kai flies like a kite."" },
    { ""name"": ""Kandi"", ""mnemonic"": ""Kandi Apple (candy apple), Kandi Bar (candy bar)"" },
    { ""name"": ""Karen"", ""mnemonic"": ""Karen Eater (carrion eater), Karen Carrot (Karen is a carrot), Karen Bag (carrier bag), Karen Carpenter (Karen Carpenter)"" },
    { ""name"": ""Kate"", ""mnemonic"": ""Kate Erring (Kate does the catering)"" },
    { ""name"": ""Katherine"", ""mnemonic"": ""Katherine Wheel (Catherine wheel)"" },
    { ""name"": ""Kay"", ""mnemonic"": ""Kay Bull (cable), Kay Nine (canine)"" },
    { ""name"": ""Kelly"", ""mnemonic"": ""Kelly Jelly (Kelly is full of jelly)"" },
    { ""name"": ""Ken"", ""mnemonic"": ""Ken Opener (can opener), Ken Wood (Kenwood mixer), Ken and Barbie (Ken is Barbie's boyfriend)"" },
    { ""name"": ""Kent"", ""mnemonic"": ""Kent C. Straight (can't see straight), Kent Clark (Clark Kent is Superman)"" },
    { ""name"": ""Kerrie"", ""mnemonic"": ""Kerrie Seen (kerosene), Kerrie Okay (karaoke)"" },
    { ""name"": ""Kerris"", ""mnemonic"": ""Kerris Seen (kerosene)"" },
    { ""name"": ""Kitty"", ""mnemonic"": ""Kitty Litter (kitty litter)"" },
    { ""name"": ""Klaus"", ""mnemonic"": ""Klaus Shave (close shave)"" },
    { ""name"": ""Kristie"", ""mnemonic"": ""Kristie Anity (Christianity)"" },
    { ""name"": ""Kurt"", ""mnemonic"": ""Kurt Tain (curtain)"" },
    { ""name"": ""Kyle"", ""mnemonic"": ""Kyle-ee Minogue (Kyle of Kylie Minogue)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=12,"```json
[
    { ""name"": ""Lance"", ""mnemonic"": ""Lance Boyle (lance a boil)"" },
    { ""name"": ""Laura"", ""mnemonic"": ""Laura Order (law and order), Laura and Hardy (Laurel & Hardy), Laura Croft (Laura Croft)"" },
    { ""name"": ""Lauren"", ""mnemonic"": ""Lauren Bacall (classic Hollywood star: big moment in a film she taught Humphrey Bogart to whistle)"" },
    { ""name"": ""Layla"", ""mnemonic"": ""Layla lays large eggs (Layla is a chicken that lays large eggs)"" },
    { ""name"": ""Leah"", ""mnemonic"": ""Leah Tard (leotard)"" },
    { ""name"": ""Lee"", ""mnemonic"": ""Lee Nover (lean over), Lee King (leaking), Lee Bruce (Bruce Lee)"" },
    { ""name"": ""Leigh"", ""mnemonic"": ""Leigh King (leaking)"" },
    { ""name"": ""Leo"", ""mnemonic"": ""Leo Tard (leotard), Leo Lion (Leo the lion)"" },
    { ""name"": ""Les"", ""mnemonic"": ""Les Pack (let's pack), Les Bien (lesbian)"" },
    { ""name"": ""Levi"", ""mnemonic"": ""Levi Jeans (Levi only wears jeans)"" },
    { ""name"": ""Liam"", ""mnemonic"": ""Liam a Lone (leave 'em alone)"" },
    { ""name"": ""Lily"", ""mnemonic"": ""Lily Pond (lily pond)"" },
    { ""name"": ""Lindsay"", ""mnemonic"": ""Lindsay Oil (linseed oil)"" },
    { ""name"": ""Lisa"", ""mnemonic"": ""Lisa Carr (lease a car), Mona Lisa (Mona Lisa)"" },
    { ""name"": ""Liz"", ""mnemonic"": ""Liz Ard (lizard), Liz Queen (Elizabeth the Queen), Liz Bian (lesbian)"" },
    { ""name"": ""Lois"", ""mnemonic"": ""Lois Price (lowest price), Lois Lane (Lois Lane)"" },
    { ""name"": ""Lorraine"", ""mnemonic"": ""Lorraine Spain (the rain in Spain), Law Rain (law in this land is that it rains all the time)"" },
    { ""name"": ""Lotte"", ""mnemonic"": ""Lotte Ree (lottery)"" },
    { ""name"": ""Lou"", ""mnemonic"": ""Lou Behaviour (lewd behaviour), Lou Natick (lunatic), Lou Pole (loophole), Lou Zar (loser), Lou Brickant (lubricant)"" },
    { ""name"": ""Louise"", ""mnemonic"": ""Louise IVF (Louise first child to be born by IVF)"" },
    { ""name"": ""Luca"", ""mnemonic"": ""Luca Lucozade (Luca loves Lucozade)"" },
    { ""name"": ""Lucas"", ""mnemonic"": ""Lucas George (George Lucas)"" },
    { ""name"": ""Lucinda"", ""mnemonic"": ""Lucinda Head (loose in the head)"" },
    { ""name"": ""Lucy"", ""mnemonic"": ""Lucy Fur (Lucifer)"" },
    { ""name"": ""Luke"", ""mnemonic"": ""Luke Warm (lukewarm), Luke Skywalker (Luke Skywalker from Star Wars)"" },
    { ""name"": ""Lynn"", ""mnemonic"": ""Lynn C. Doyle (linseed oil), Lynn Seed (linseed)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=13,"```json
[
    { ""name"": ""Mabel"", ""mnemonic"": ""Mabel Syrup (maple syrup)"" },
    { ""name"": ""Mac"", ""mnemonic"": ""Mac Aroni (macaroni), Mac Donalds (McDonald's)"" },
    { ""name"": ""Maddie"", ""mnemonic"": ""Maddie Gascar (Madagascar), Madd is Mad (mad as a hatter)"" },
    { ""name"": ""Manny"", ""mnemonic"": ""Manny Kinn (mannequin)"" },
    { ""name"": ""Manuel"", ""mnemonic"": ""Manuel Labour (manual labour)"" },
    { ""name"": ""Marcus"", ""mnemonic"": ""Marcus Absent (mark as absent)"" },
    { ""name"": ""Margaret"", ""mnemonic"": ""Margaret Thatcher (historic Prime Minister of Britain)"" },
    { ""name"": ""Marilyn"", ""mnemonic"": ""Marilyn Monroe (Marilyn Monroe)"" },
    { ""name"": ""Mark"", ""mnemonic"": ""Mark Up (mark up with a pen)"" },
    { ""name"": ""Marsha"", ""mnemonic"": ""Marsha Mallow (marshmallow)"" },
    { ""name"": ""Martin"", ""mnemonic"": ""Martin House (house martin)"" },
    { ""name"": ""Mary"", ""mnemonic"": ""Mary Gold (marigold glove), Mary A. Richman (marry a rich man), Mary Christmas (merry Christmas), Mary Lamb (Mary had a little lamb)"" },
    { ""name"": ""Mason"", ""mnemonic"": ""Mason Stone (stone mason)"" },
    { ""name"": ""Mateo"", ""mnemonic"": ""Mat Ress and Video (mattress and video)"" },
    { ""name"": ""Matt"", ""mnemonic"": ""Matt Tress (mattress), Matt Adore (matador)"" },
    { ""name"": ""Matthew"", ""mnemonic"": ""Matthew Tax (Matthew the tax collector)"" },
    { ""name"": ""Maura"", ""mnemonic"": ""Maura Plause (more applause)"" },
    { ""name"": ""Maureen"", ""mnemonic"": ""Maureen Teresting (more interesting), Maureen Biologist (marine biologist), Maureen Marine (Maureen is a Marine)"" },
    { ""name"": ""Maverick"", ""mnemonic"": ""Maverick Top Gun (played by Tom Cruise in Top Gun)"" },
    { ""name"": ""Max"", ""mnemonic"": ""Max Headroom (maximum headroom), Max Power (maximum power)"" },
    { ""name"": ""May"", ""mnemonic"": ""May Pole (maypole), May O'Nays (mayonnaise), May Day (radio distress signal)"" },
    { ""name"": ""Megan"", ""mnemonic"": ""Megan Bacon (egg and bacon)"" },
    { ""name"": ""Melissa"", ""mnemonic"": ""Melissa Up (me lift her up), Melissa Ard (me lizard), Murder List (murder list available)"" },
    { ""name"": ""Melody"", ""mnemonic"": ""Melody Maker (melody making)"" },
    { ""name"": ""Mia"", ""mnemonic"": ""Mia Meerkat (Mia is a meerkat)"" },
    { ""name"": ""Michael"", ""mnemonic"": ""Michael Jackson (famous musician)"" },
    { ""name"": ""Michelle"", ""mnemonic"": ""Michelle Shell (Michelle is a shell)"" },
    { ""name"": ""Mike"", ""mnemonic"": ""Mike Rophone (microphone), Mike Rowave (microwave)"" },
    { ""name"": ""Mila"", ""mnemonic"": ""Mila Laughs (me and her laugh)"" },
    { ""name"": ""Miles"", ""mnemonic"": ""Miles Away (miles away), Miles Long (miles long)"" },
    { ""name"": ""Missy"", ""mnemonic"": ""Missy (and her mum, Mrs Sippy) (Mississippi)"" },
    { ""name"": ""Mona"", ""mnemonic"": ""Mona Lot (moan a lot), Mona Lisa (Mona Lisa)"" },
    { ""name"": ""Myles"", ""mnemonic"": ""Myles Long (miles long)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=14,"```json
[
    { ""name"": ""Naomi"", ""mnemonic"": ""Naomi spelt backwards\nI moan\n(Naomi, I moan)\nMovement: Hear them and see them start moaning."" },
    { ""name"": ""Natalie"", ""mnemonic"": ""Natalie\nNats won't leave\n(gnats everywhere)\nMovement: See gnats flying around her head."" },
    { ""name"": ""Neil"", ""mnemonic"": ""Neil\nNeil Down\n(kneel down)\nMovement: See them kneel down and pray."" },
    { ""name"": ""Nevaeh"", ""mnemonic"": ""Nevaeh\nPronounced nah-vay-ah\n(Heaven spelt backwards)\nMovement: See them in heaven."" },
    { ""name"": ""Nick"", ""mnemonic"": ""Nick\nNick O'Time\n(nick of time)\n\nNick\nNick O'Tine\n(nicotine)\nMovement: See them smoke a cigarette.\nNick\nNick-er Elastic\n(knicker elastic)\nMovement: See their knicker elastic has gone."" },
    { ""name"": ""Noah"", ""mnemonic"": ""Noah\nNoah Ark\n(Noah's ark)\nMovement: See them decide who can come on the ark or not."" },
    { ""name"": ""Nora"", ""mnemonic"": ""Nora\nNora Bone\n(gnaw a bone)\nMovement: See them chew a bone like a dog."" },
    { ""name"": ""Nova"", ""mnemonic"": ""Nova\nNova Super\nNova is a super Nova\nMovement: See them try to make an explosion like an exploding star."" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=15,"```json
[
    { ""name"": ""Ole"", ""mnemonic"": ""Ole Ver (Oliver - as in Oliver Twist)"" },
    { ""name"": ""Olive"", ""mnemonic"": ""Olive Branch (olive branch)"" },
    { ""name"": ""Oliver"", ""mnemonic"": ""Oliver Oil (olive oil)"" },
    { ""name"": ""Olivia"", ""mnemonic"": ""Live long (live long)"" },
    { ""name"": ""Ophelia"", ""mnemonic"": ""Ophelia Payne (I feel your pain)"" },
    { ""name"": ""Orson"", ""mnemonic"": ""Orson Cart (horse and cart)"" },
    { ""name"": ""Otto"", ""mnemonic"": ""Otto Graph (autograph)"" },
    { ""name"": ""Owen"", ""mnemonic"": ""Owen Big (owing big)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=16,"```json
[
    { ""name"": ""Paige"", ""mnemonic"": ""Paige Turner (page turner)"" },
    { ""name"": ""Pam"", ""mnemonic"": ""Pam Paired (pampered)"" },
    { ""name"": ""Pat"", ""mnemonic"": ""Pat Downe (pat down)"" },
    { ""name"": ""Paul"", ""mnemonic"": ""Paul Bearer (pallbearer), Paul Player (pool player)"" },
    { ""name"": ""Pearl"", ""mnemonic"": ""Pearl Necklace (pearl necklace), Pearl Harbour (Pearl Harbour), Pearl E. Gates (pearly gates)"" },
    { ""name"": ""Peg"", ""mnemonic"": ""Peg Legge (peg leg)"" },
    { ""name"": ""Penny"", ""mnemonic"": ""Penny Farthing (penny farthing), Penny Less (penniless)"" },
    { ""name"": ""Pepe"", ""mnemonic"": ""Pepe Roni (pepperoni)"" },
    { ""name"": ""Phil"", ""mnemonic"": ""Phil Herup (fill her up), Phil Lips (Phillips Screwdriver), Phil Graves (fill graves)"" },
    { ""name"": ""Philip"", ""mnemonic"": ""Philip de Bagg (fill the bag), Philip Screwdriver (Philips screwdriver)"" },
    { ""name"": ""Poly"", ""mnemonic"": ""Poly Ester (polyester), Polly Parrot (Polly the parrot)"" },
    { ""name"": ""Preston"", ""mnemonic"": ""Preston Cleaned (cleaned and pressed)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=17,"```json
[]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=18,"```json
[
    { ""name"": ""Randy"", ""mnemonic"": ""Randy Guy (randy guy), Randy Dog (Randy the dog)"" },
    { ""name"": ""Ray"", ""mnemonic"": ""Ray Dio (radio), Ray Gun (ray gun), Ray Diator (radiator)"" },
    { ""name"": ""Rebel"", ""mnemonic"": ""Rebel Pebble (Rebel is a pebble)"" },
    { ""name"": ""Rees"", ""mnemonic"": ""Rees Krispies (Rice Krispies)"" },
    { ""name"": ""Rex"", ""mnemonic"": ""Rex Easily (wrecks easily), Rexs a Ship (ship wreck)"" },
    { ""name"": ""Rich"", ""mnemonic"": ""Rich Man (rich man), Rich Fella (rich fellow)"" },
    { ""name"": ""Rick"", ""mnemonic"": ""Rick O'Shea (ricochet), Rick Shaw (rickshaw)"" },
    { ""name"": ""Robin"", ""mnemonic"": ""Robin Banks (robbing banks), Robin Hood (Robin Hood)"" },
    { ""name"": ""Rod"", ""mnemonic"": ""Rod N. Reel (rod and reel)"" },
    { ""name"": ""Ron"", ""mnemonic"": ""Ron Runs (Ron has the runs), Ron old McDonald (Ronald McDonald)"" },
    { ""name"": ""Rose"", ""mnemonic"": ""Rose Bush (rose bush), Rose Garden (rose garden)"" },
    { ""name"": ""Rowan"", ""mnemonic"": ""Rowan Boat (rowing boat)"" },
    { ""name"": ""Rupert"", ""mnemonic"": ""Rupert is a bear, Rupert Bear"" },
    { ""name"": ""Russel"", ""mnemonic"": ""Russel Sprout (Brussels sprout)"" },
    { ""name"": ""Russell"", ""mnemonic"": ""Russel Leaves (rustle leaves)"" },
    { ""name"": ""Rusty"", ""mnemonic"": ""Rusty Carr (rusty car), Rusty Nail (rusty nail)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=19,"```json
[
    {
        ""name"": ""Sabrina"",
        ""mnemonic"": ""Sabrina Witch (Sabrina the teenage witch) Movement: See them doing a witch thing.""
    },
    {
        ""name"": ""Sal"",
        ""mnemonic"": ""Sal Ami (salami) Sal Lad (salad) Movement: See someone just eating a giant salad. Sal Monella (salmonella)""
    },
    {
        ""name"": ""Sally"",
        ""mnemonic"": ""Sally Ann (Salvation Army) Sally forth (sally forth) Movement: See someone making the charge of the light brigade.""
    },
    {
        ""name"": ""Sam"",
        ""mnemonic"": ""Sam Monella (salmonella) S.A.M. (Surface to Air Missile) Movement: See them being a surface to air missile. Sam Frodo's Friend (Sam from the book series - The Lord of the Rings) Movement: Ask where's Frodo.""
    },
    {
        ""name"": ""Sandy"",
        ""mnemonic"": ""Sandy Beach (sandy beach) Sand Dee (sand deep in clothes) Movement: See them itching like mad because got sand in all your clothes.""
    },
    {
        ""name"": ""Sarah"",
        ""mnemonic"": ""Sarah Nade (serenade) Movement: See someone serenade her.""
    },
    {
        ""name"": ""Scarlet"",
        ""mnemonic"": ""Scarlet Pimpernel Scarlet Pimpernel from famous novel and leads a double life, first as a foppish and effete member of the upper-class and second as the heroic Scarlet Pimpernel rescuing people. Movement: See them be two people.""
    },
    {
        ""name"": ""Sebastian"",
        ""mnemonic"": ""Sebastian Coe Sebastian Coe set 12 world records for middle distance running. Movement: See them discuss their training that they took part in that morning.""
    },
    {
        ""name"": ""Seth"",
        ""mnemonic"": ""Seth Poole (cesspool) Movement: See them fall into a cesspool.""
    },
    {
        ""name"": ""Shaun"",
        ""mnemonic"": ""Shaun of the Dead (Shaun of the Dead) Shaun off Shotgun (sawn off shotgun) Movement: See him fire off a sawn off shotgun.""
    },
    {
        ""name"": ""Sheri"",
        ""mnemonic"": ""Sheri Cola (cherry cola) Sheri Drink (sherry drink) Movement: See her offer sherry to Father Christmas (the time of year to drink sherry).""
    },
    {
        ""name"": ""Shirley"",
        ""mnemonic"": ""Shirley Curly (Shirley is curly) Movement: See her grow long, curly hair.""
    },
    {
        ""name"": ""Sid"",
        ""mnemonic"": ""Sid Down (sit down) Sid Vicious (Sid Vicious) Movement: See them sing 'God Save the Queen'.""
    },
    {
        ""name"": ""Siobhan"",
        ""mnemonic"": ""Siobhan Lawn (shiver at the thought of mowing the lawn) Movement: See her mowing the lawn.""
    },
    {
        ""name"": ""Skip"",
        ""mnemonic"": ""Skip Rope (skipping rope) Movement: See him skip. Skip Stones (skipping stones)""
    },
    {
        ""name"": ""Sonny"",
        ""mnemonic"": ""Sonny Day (sunny day) Movement: See him pull back the curtains to expose a sunny day.""
    },
    {
        ""name"": ""Sonya"",
        ""mnemonic"": ""Son Net Ya Rd (sonnet in a yard) Movement: See them say a sonnet in a yard. Like, 'Shall I compare thee to a summers day,' but it's always raining in this yard.""
    },
    {
        ""name"": ""Sophie"",
        ""mnemonic"": ""Soph - a and feet (sofa and foot stall for your feet) Movement: See them reclining on a sofa with a foot stall. Sophie Chair (sofa and easy chair) Movement: See them lying on a sofa or easy chair.""
    },
    {
        ""name"": ""Stan"",
        ""mnemonic"": ""Stan Still (stand still) Movement: See them stand still and not move.""
    },
    {
        ""name"": ""Stanley"",
        ""mnemonic"": ""Stanley Blade (Stanley blade) Movement: See him pull out a Stanley blade.""
    },
    {
        ""name"": ""Stephanie"",
        ""mnemonic"": ""Stephanie Step On Me (step on me) Steph a Nee (step on knee) Movement: See them step on your knee if you go down on one knee.""
    },
    {
        ""name"": ""Stew"",
        ""mnemonic"": ""Stew Stupid (too stupid) Movement: See them act really stupid.""
    },
    {
        ""name"": ""Sue"",
        ""mnemonic"": ""Sue Tribe (Sioux Tribe) Movement: See them do a war cry like a Sioux Native American would. Sue Flay (souffle) Sue Ridge (sewerage) Sue Isside (suicide) Sue Yu (sue you)""
    },
    {
        ""name"": ""Summer"",
        ""mnemonic"": ""Summer Camp (summer camp) Summer Day (summer day) Summer Sault (somersault) Movement: See her attempt a somersault.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=20,"```json
[
    { ""name"": ""Tanya"", ""mnemonic"": ""Tanya Hyde (tan your hide)"" },
    { ""name"": ""Ted"", ""mnemonic"": ""Ted E. Bear (teddy bear)"" },
    { ""name"": ""Teresa"", ""mnemonic"": ""Teresa Green (trees are green)"" },
    { ""name"": ""Terry"", ""mnemonic"": ""Terry Bull (terrible)"" },
    { ""name"": ""Theodore"", ""mnemonic"": ""Theodore adores theology"" },
    { ""name"": ""Tilly"", ""mnemonic"": ""Till land (till the land)"" },
    { ""name"": ""Tim"", ""mnemonic"": ""Tim Burr (timber)"" },
    { ""name"": ""Tish"", ""mnemonic"": ""Tish Hughes (tissues)"" },
    { ""name"": ""Tom"", ""mnemonic"": ""Tom Thumb (Tom Thumb)"" },
    { ""name"": ""Tommy"", ""mnemonic"": ""Tommy Gun (Tommy gun)"" },
    { ""name"": ""Tracy"", ""mnemonic"": ""Tracy Race (tray you use in a race)"" },
    { ""name"": ""Trina"", ""mnemonic"": ""Trina Wood (tree in a wood)"" },
    { ""name"": ""Ty"", ""mnemonic"": ""Ty Coon (tycoon)"" }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=21,"```json
[]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=22,"```json
[
    {
        ""name"": ""Val"",
        ""mnemonic"": ""Val\nVal Crow\n(Velcro)\n\nVal\nVal Ley\n(valley)\nMovement: See her shout into a valley and there is an echo back.""
    },
    {
        ""name"": ""Viola"",
        ""mnemonic"": ""Viola\nViola Ent\n(violent)\nMovement: See them trying to be violent.""
    },
    {
        ""name"": ""Violet"",
        ""mnemonic"": ""Violet\nViolet Violence\nViolet is violent and she lets loose regularly.\nMovement: Don't let Violet go violent.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=23,"```json
[
    {
        ""name"": ""Walter"",
        ""mnemonic"": ""Walter Melon (water melon) Movement: See them eating watermelon.""
    },
    {
        ""name"": ""Wanda"",
        ""mnemonic"": ""Wanda Round (wander around) Movement: See them wandering around.""
    },
    {
        ""name"": ""Warren"",
        ""mnemonic"": ""Warren Peace (War and Peace) Warren Tee (warrantee) Warren Rabbit (warren full of rabbits) Movement: See them be a rabbit in a warren.""
    },
    {
        ""name"": ""Wayne"",
        ""mnemonic"": ""Wayne Deer (reindeer) Wayne John (John Wayne) Movement: See them act like John Wayne.""
    },
    {
        ""name"": ""Will"",
        ""mnemonic"": ""Will U. Marryme (will you marry me) Will Power (willpower) Will Shakespeare (William Shakespeare) Movement: See them act a William Shakespeare play.""
    },
    {
        ""name"": ""Willow"",
        ""mnemonic"": ""Willow Tree Willow trees noted for their drooping branches. Movement: See them let kids swing from their lower branches.""
    },
    {
        ""name"": ""Win"",
        ""mnemonic"": ""Win de Day (windy day) Movement: See them be blown around on a very strong windy day.""
    },
    {
        ""name"": ""Wyatt"",
        ""mnemonic"": ""Wyatt Earp Wyatt Earp - lawman involved in the gunfight at the O.K. Corral. Movement: See them start a gun fight.""
    },
    {
        ""name"": ""Wynne"",
        ""mnemonic"": ""Win de Weather (windy weather) Wynne de Day (windy day) Movement: See them be blown around on a very strong windy day.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=24,"```json
[
    {
        ""name"": ""Xavier"",
        ""mnemonic"": ""Xavier of the World (saviour of the world)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=25,"```json
[
    {
        ""name"": ""Yuri"",
        ""mnemonic"": ""Yuri Nate (urinate) Movement: See them go off to the toilet.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=26,"```json
[
    { ""name"": ""Zack"", ""mnemonic"": ""Zack O'Potatoes (sack of potatoes)"" },
    { ""name"": ""Zack"", ""mnemonic"": ""Zack Sack (Zack is a sack). Movement: See them do a sack race."" }
]
```"
