url,concept_and_mnemonic
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=11,"```json
[
    {
        ""term"": ""Kai"",
        ""definition"": null,
        ""mnemonic"": ""Kai flies like a kite.""
    },
    {
        ""term"": ""Kandi"",
        ""definition"": null,
        ""mnemonic"": ""Kandi Apple (candy apple), Kandi Bar (candy bar)""
    },
    {
        ""term"": ""Karen"",
        ""definition"": null,
        ""mnemonic"": ""Karen Eater (carrion eater), Karen Carrot (Karen is a carrot), Karen Bag (carrier bag), Karen Carpenter (Karen Carpenter)""
    },
    {
        ""term"": ""Kate"",
        ""definition"": null,
        ""mnemonic"": ""Kate Erring (Kate does the catering)""
    },
    {
        ""term"": ""Katherine"",
        ""definition"": null,
        ""mnemonic"": ""Katherine Wheel (Catherine wheel)""
    },
    {
        ""term"": ""Kay"",
        ""definition"": null,
        ""mnemonic"": ""Kay Bull (cable), Kay Nine (canine)""
    },
    {
        ""term"": ""Kelly"",
        ""definition"": null,
        ""mnemonic"": ""Kelly Jelly (Kelly is full of jelly)""
    },
    {
        ""term"": ""Ken"",
        ""definition"": null,
        ""mnemonic"": ""Ken Opener (can opener), Ken Wood (Kenwood mixer), Ken and Barbie (Ken is Barbie's boyfriend)""
    },
    {
        ""term"": ""Kent"",
        ""definition"": null,
        ""mnemonic"": ""Kent C. Straight (can't see straight), Kent Clark (Clark Kent is Superman)""
    },
    {
        ""term"": ""Kerrie"",
        ""definition"": null,
        ""mnemonic"": ""Kerrie Seen (kerosene), Kerrie Okay (karaoke)""
    },
    {
        ""term"": ""Kerris"",
        ""definition"": null,
        ""mnemonic"": ""Kerris Seen (kerosene)""
    },
    {
        ""term"": ""Kitty"",
        ""definition"": null,
        ""mnemonic"": ""Kitty Litter (kitty litter)""
    },
    {
        ""term"": ""Klaus"",
        ""definition"": null,
        ""mnemonic"": ""Klaus Shave (close shave)""
    },
    {
        ""term"": ""Kristie"",
        ""definition"": null,
        ""mnemonic"": ""Kristie Anity (Christianity)""
    },
    {
        ""term"": ""Kurt"",
        ""definition"": null,
        ""mnemonic"": ""Kurt Tain (curtain)""
    },
    {
        ""term"": ""Kyle"",
        ""definition"": null,
        ""mnemonic"": ""Kyle-ee Minogue (Kyle of Kylie Minogue)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=12,"```json
[
    {
        ""term"": ""Lance"",
        ""definition"": null,
        ""mnemonic"": ""Lance Boyle (lance a boil)""
    },
    {
        ""term"": ""Laura"",
        ""definition"": null,
        ""mnemonic"": ""Laura Order (law and order), Laura and Hardy (Laurel & Hardy), Laura Croft (Laura Croft)""
    },
    {
        ""term"": ""Lauren"",
        ""definition"": null,
        ""mnemonic"": ""Lauren Bacall (classic Hollywood star: big moment in a film she taught Humphrey Bogart to whistle)""
    },
    {
        ""term"": ""Layla"",
        ""definition"": null,
        ""mnemonic"": ""Layla lays large eggs (Layla is a chicken that lays large eggs)""
    },
    {
        ""term"": ""Leah"",
        ""definition"": null,
        ""mnemonic"": ""Leah Tard (leotard)""
    },
    {
        ""term"": ""Lee"",
        ""definition"": null,
        ""mnemonic"": ""Lee Nover (lean over), Lee King (leaking), Lee Bruce (Bruce Lee)""
    },
    {
        ""term"": ""Leigh"",
        ""definition"": null,
        ""mnemonic"": ""Leigh King (leaking)""
    },
    {
        ""term"": ""Leo"",
        ""definition"": null,
        ""mnemonic"": ""Leo Tard (leotard), Leo Lion (Leo the lion)""
    },
    {
        ""term"": ""Les"",
        ""definition"": null,
        ""mnemonic"": ""Les Pack (let's pack), Les Bien (lesbian)""
    },
    {
        ""term"": ""Levi"",
        ""definition"": null,
        ""mnemonic"": ""Levi Jeans (Levi only wears jeans)""
    },
    {
        ""term"": ""Liam"",
        ""definition"": null,
        ""mnemonic"": ""Liam a Lone (leave 'em alone)""
    },
    {
        ""term"": ""Lily"",
        ""definition"": null,
        ""mnemonic"": ""Lily Pond (lily pond)""
    },
    {
        ""term"": ""Lindsay"",
        ""definition"": null,
        ""mnemonic"": ""Lindsay Oil (linseed oil)""
    },
    {
        ""term"": ""Lisa"",
        ""definition"": null,
        ""mnemonic"": ""Lisa Carr (lease a car), Mona Lisa (Mona Lisa)""
    },
    {
        ""term"": ""Liz"",
        ""definition"": null,
        ""mnemonic"": ""Liz Ard (lizard), Liz Queen (Elizabeth the Queen), Liz Bian (lesbian)""
    },
    {
        ""term"": ""Lois"",
        ""definition"": null,
        ""mnemonic"": ""Lois Price (lowest price), Lois Lane (Lois Lane)""
    },
    {
        ""term"": ""Lorraine"",
        ""definition"": null,
        ""mnemonic"": ""Lorraine Spain (the rain in Spain), Law Rain (law in this land is that it rains all the time)""
    },
    {
        ""term"": ""Lotte"",
        ""definition"": null,
        ""mnemonic"": ""Lotte Ree (lottery)""
    },
    {
        ""term"": ""Lou"",
        ""definition"": null,
        ""mnemonic"": ""Lou Behaviour (lewd behaviour), Lou Natick (lunatic), Lou Pole (loophole), Lou Zar (loser), Lou Brickant (lubricant)""
    },
    {
        ""term"": ""Louise"",
        ""definition"": null,
        ""mnemonic"": ""Louise IVF (Louise first child to be born by IVF)""
    },
    {
        ""term"": ""Luca"",
        ""definition"": null,
        ""mnemonic"": ""Luca Lucozade (Luca loves Lucozade)""
    },
    {
        ""term"": ""Lucas"",
        ""definition"": null,
        ""mnemonic"": ""Lucas George (George Lucas)""
    },
    {
        ""term"": ""Lucinda"",
        ""definition"": null,
        ""mnemonic"": ""Lucinda Head (loose in the head)""
    },
    {
        ""term"": ""Lucy"",
        ""definition"": null,
        ""mnemonic"": ""Lucy Fur (Lucifer)""
    },
    {
        ""term"": ""Luke"",
        ""definition"": null,
        ""mnemonic"": ""Luke Warm (lukewarm), Luke Skywalker (Luke Skywalker from Star Wars)""
    },
    {
        ""term"": ""Lynn"",
        ""definition"": null,
        ""mnemonic"": ""Lynn C. Doyle (linseed oil), Lynn Seed (linseed)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=13,"```json
[
    {
        ""term"": ""Mabel"",
        ""definition"": null,
        ""mnemonic"": ""Mabel Syrup (maple syrup)""
    },
    {
        ""term"": ""Mac"",
        ""definition"": null,
        ""mnemonic"": ""Mac Aroni (macaroni), Mac Donalds (McDonald's)""
    },
    {
        ""term"": ""Maddie"",
        ""definition"": null,
        ""mnemonic"": ""Maddie Gascar (Madagascar), Madd is Mad (mad as a hatter)""
    },
    {
        ""term"": ""Manny"",
        ""definition"": null,
        ""mnemonic"": ""Manny Kinn (mannequin)""
    },
    {
        ""term"": ""Manuel"",
        ""definition"": null,
        ""mnemonic"": ""Manuel Labour (manual labour)""
    },
    {
        ""term"": ""Marcus"",
        ""definition"": null,
        ""mnemonic"": ""Marcus Absent (mark as absent)""
    },
    {
        ""term"": ""Margaret"",
        ""definition"": null,
        ""mnemonic"": ""Margaret Thatcher (historic Prime Minister of Britain)""
    },
    {
        ""term"": ""Marilyn"",
        ""definition"": null,
        ""mnemonic"": ""Marilyn Monroe (Marilyn Monroe)""
    },
    {
        ""term"": ""Mark"",
        ""definition"": null,
        ""mnemonic"": ""Mark Up (mark up with a pen)""
    },
    {
        ""term"": ""Marsha"",
        ""definition"": null,
        ""mnemonic"": ""Marsha Mallow (marshmallow)""
    },
    {
        ""term"": ""Martin"",
        ""definition"": null,
        ""mnemonic"": ""Martin House (house martin)""
    },
    {
        ""term"": ""Mary"",
        ""definition"": null,
        ""mnemonic"": ""Mary Gold (marigold glove), Mary A. Richman (marry a rich man), Mary Christmas (merry Christmas), Mary Lamb (Mary had a little lamb)""
    },
    {
        ""term"": ""Mason"",
        ""definition"": null,
        ""mnemonic"": ""Mason Stone (stone mason)""
    },
    {
        ""term"": ""Mateo"",
        ""definition"": null,
        ""mnemonic"": ""Mat Ress and Video (mattress and video)""
    },
    {
        ""term"": ""Matt"",
        ""definition"": null,
        ""mnemonic"": ""Matt Tress (mattress), Matt Adore (matador)""
    },
    {
        ""term"": ""Matthew"",
        ""definition"": null,
        ""mnemonic"": ""Matthew Tax (Matthew the tax collector)""
    },
    {
        ""term"": ""Maura"",
        ""definition"": null,
        ""mnemonic"": ""Maura Plause (more applause)""
    },
    {
        ""term"": ""Maureen"",
        ""definition"": null,
        ""mnemonic"": ""Maureen Teresting (more interesting), Maureen Biologist (marine biologist), Maureen Marine (Maureen is a Marine)""
    },
    {
        ""term"": ""Maverick"",
        ""definition"": null,
        ""mnemonic"": ""Maverick Top Gun (played by Tom Cruise in Top Gun)""
    },
    {
        ""term"": ""Max"",
        ""definition"": null,
        ""mnemonic"": ""Max Headroom (maximum headroom), Max Power (maximum power)""
    },
    {
        ""term"": ""May"",
        ""definition"": null,
        ""mnemonic"": ""May Pole (maypole), May O'Nays (mayonnaise), May Day (radio distress signal)""
    },
    {
        ""term"": ""Megan"",
        ""definition"": null,
        ""mnemonic"": ""Megan Bacon (egg and bacon)""
    },
    {
        ""term"": ""Melissa"",
        ""definition"": null,
        ""mnemonic"": ""Melissa Up (me lift her up), Melissa Ard (me lizard), Murder List (murder list available)""
    },
    {
        ""term"": ""Melody"",
        ""definition"": null,
        ""mnemonic"": ""Melody Maker (melody making)""
    },
    {
        ""term"": ""Mia"",
        ""definition"": null,
        ""mnemonic"": ""Mia Meerkat (Mia is a meerkat)""
    },
    {
        ""term"": ""Michael"",
        ""definition"": null,
        ""mnemonic"": ""Michael Jackson (famous musician)""
    },
    {
        ""term"": ""Michelle"",
        ""definition"": null,
        ""mnemonic"": ""Michelle Shell (Michelle is a shell)""
    },
    {
        ""term"": ""Mike"",
        ""definition"": null,
        ""mnemonic"": ""Mike Rophone (microphone), Mike Rowave (microwave)""
    },
    {
        ""term"": ""Mila"",
        ""definition"": null,
        ""mnemonic"": ""Mila Laughs (me and her laugh)""
    },
    {
        ""term"": ""Miles"",
        ""definition"": null,
        ""mnemonic"": ""Miles Away (miles away), Miles Long (miles long)""
    },
    {
        ""term"": ""Missy"",
        ""definition"": null,
        ""mnemonic"": ""Missy (and her mum, Mrs Sippy) (Mississippi)""
    },
    {
        ""term"": ""Mona"",
        ""definition"": null,
        ""mnemonic"": ""Mona Lot (moan a lot), Mona Lisa (Mona Lisa)""
    },
    {
        ""term"": ""Myles"",
        ""definition"": null,
        ""mnemonic"": ""Myles Long (miles long)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=14,"```json
[
    {
        ""term"": ""Naomi"",
        ""definition"": null,
        ""mnemonic"": ""Naomi spelt backwards\nI moan\n(Naomi, I moan)\nMovement: Hear them and see them start moaning.""
    },
    {
        ""term"": ""Natalie"",
        ""definition"": null,
        ""mnemonic"": ""Natalie\nNats won't leave\n(gnats everywhere)\nMovement: See gnats flying around her head.""
    },
    {
        ""term"": ""Neil"",
        ""definition"": null,
        ""mnemonic"": ""Neil\nNeil Down\n(kneel down)\nMovement: See them kneel down and pray.""
    },
    {
        ""term"": ""Nevaeh"",
        ""definition"": null,
        ""mnemonic"": ""Nevaeh\nPronounced nah-vay-ah\n(Heaven spelt backwards)\nMovement: See them in heaven.""
    },
    {
        ""term"": ""Nick"",
        ""definition"": null,
        ""mnemonic"": ""Nick\nNick O'Time\n(nick of time)\n\nNick\nNick O'Tine\n(nicotine)\nMovement: See them smoke a cigarette.\nNick\nNick-er Elastic\n(knicker elastic)\nMovement: See their knicker elastic has gone.""
    },
    {
        ""term"": ""Noah"",
        ""definition"": null,
        ""mnemonic"": ""Noah\nNoah Ark\n(Noah's ark)\nMovement: See them decide who can come on the ark or not.""
    },
    {
        ""term"": ""Nora"",
        ""definition"": null,
        ""mnemonic"": ""Nora\nNora Bone\n(gnaw a bone)\nMovement: See them chew a bone like a dog.""
    },
    {
        ""term"": ""Nova"",
        ""definition"": null,
        ""mnemonic"": ""Nova\nNova Super\nNova is a super Nova\nMovement: See them try to make an explosion like an exploding star.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=15,"```json
[
    {
        ""term"": ""Ole"",
        ""definition"": null,
        ""mnemonic"": ""Ole Ver (Oliver - as in Oliver Twist)""
    },
    {
        ""term"": ""Olive"",
        ""definition"": null,
        ""mnemonic"": ""Olive Branch (olive branch)""
    },
    {
        ""term"": ""Oliver"",
        ""definition"": null,
        ""mnemonic"": ""Oliver Oil (olive oil)""
    },
    {
        ""term"": ""Olivia"",
        ""definition"": null,
        ""mnemonic"": ""Live long (live long)""
    },
    {
        ""term"": ""Ophelia"",
        ""definition"": null,
        ""mnemonic"": ""Ophelia Payne (I feel your pain)""
    },
    {
        ""term"": ""Orson"",
        ""definition"": null,
        ""mnemonic"": ""Orson Cart (horse and cart)""
    },
    {
        ""term"": ""Otto"",
        ""definition"": null,
        ""mnemonic"": ""Otto Graph (autograph)""
    },
    {
        ""term"": ""Owen"",
        ""definition"": null,
        ""mnemonic"": ""Owen Big (owing big)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=16,"```json
[
    {
        ""term"": ""Paige"",
        ""definition"": null,
        ""mnemonic"": ""Paige Turner (page turner)""
    },
    {
        ""term"": ""Pam"",
        ""definition"": null,
        ""mnemonic"": ""Pam Paired (pampered)""
    },
    {
        ""term"": ""Pat"",
        ""definition"": null,
        ""mnemonic"": ""Pat Downe (pat down)""
    },
    {
        ""term"": ""Paul"",
        ""definition"": null,
        ""mnemonic"": ""Paul Bearer (pallbearer), Paul Player (pool player)""
    },
    {
        ""term"": ""Pearl"",
        ""definition"": null,
        ""mnemonic"": ""Pearl Necklace (pearl necklace), Pearl Harbour (Pearl Harbour), Pearl E. Gates (pearly gates)""
    },
    {
        ""term"": ""Peg"",
        ""definition"": null,
        ""mnemonic"": ""Peg Legge (peg leg)""
    },
    {
        ""term"": ""Penny"",
        ""definition"": null,
        ""mnemonic"": ""Penny Farthing (penny farthing), Penny Less (penniless)""
    },
    {
        ""term"": ""Pepe"",
        ""definition"": null,
        ""mnemonic"": ""Pepe Roni (pepperoni)""
    },
    {
        ""term"": ""Phil"",
        ""definition"": null,
        ""mnemonic"": ""Phil Herup (fill her up), Phil Lips (Phillips Screwdriver), Phil Graves (fill graves)""
    },
    {
        ""term"": ""Philip"",
        ""definition"": null,
        ""mnemonic"": ""Philip de Bagg (fill the bag), Philip Screwdriver (Philips screwdriver)""
    },
    {
        ""term"": ""Poly"",
        ""definition"": null,
        ""mnemonic"": ""Poly Ester (polyester), Polly Parrot (Polly the parrot)""
    },
    {
        ""term"": ""Preston"",
        ""definition"": null,
        ""mnemonic"": ""Preston Cleaned (cleaned and pressed)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=18,"```json
[
    {
        ""term"": ""Randy"",
        ""definition"": null,
        ""mnemonic"": ""Randy Guy (randy guy), Randy Dog (Randy the dog)""
    },
    {
        ""term"": ""Ray"",
        ""definition"": null,
        ""mnemonic"": ""Ray Dio (radio), Ray Gun (ray gun), Ray Diator (radiator)""
    },
    {
        ""term"": ""Rebel"",
        ""definition"": null,
        ""mnemonic"": ""Rebel Pebble (Rebel is a pebble)""
    },
    {
        ""term"": ""Rees"",
        ""definition"": null,
        ""mnemonic"": ""Rees Krispies (Rice Krispies)""
    },
    {
        ""term"": ""Rex"",
        ""definition"": null,
        ""mnemonic"": ""Rex Easily (wrecks easily), Rexs a Ship (ship wreck)""
    },
    {
        ""term"": ""Rich"",
        ""definition"": null,
        ""mnemonic"": ""Rich Man (rich man), Rich Fella (rich fellow)""
    },
    {
        ""term"": ""Rick"",
        ""definition"": null,
        ""mnemonic"": ""Rick O'Shea (ricochet), Rick Shaw (rickshaw)""
    },
    {
        ""term"": ""Robin"",
        ""definition"": null,
        ""mnemonic"": ""Robin Banks (robbing banks), Robin Hood (Robin Hood)""
    },
    {
        ""term"": ""Rod"",
        ""definition"": null,
        ""mnemonic"": ""Rod N. Reel (rod and reel)""
    },
    {
        ""term"": ""Ron"",
        ""definition"": null,
        ""mnemonic"": ""Ron Runs (Ron has the runs), Ron old McDonald (Ronald McDonald)""
    },
    {
        ""term"": ""Rose"",
        ""definition"": null,
        ""mnemonic"": ""Rose Bush (rose bush), Rose Garden (rose garden)""
    },
    {
        ""term"": ""Rowan"",
        ""definition"": null,
        ""mnemonic"": ""Rowan Boat (rowing boat)""
    },
    {
        ""term"": ""Rupert"",
        ""definition"": null,
        ""mnemonic"": ""Rupert is a bear, Rupert Bear""
    },
    {
        ""term"": ""Russel"",
        ""definition"": null,
        ""mnemonic"": ""Russel Sprout (Brussels sprout)""
    },
    {
        ""term"": ""Russell"",
        ""definition"": null,
        ""mnemonic"": ""Russel Leaves (rustle leaves)""
    },
    {
        ""term"": ""Rusty"",
        ""definition"": null,
        ""mnemonic"": ""Rusty Carr (rusty car), Rusty Nail (rusty nail)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=19,"```json
[
    {
        ""term"": ""Sabrina"",
        ""definition"": null,
        ""mnemonic"": ""Sabrina Witch (Sabrina the teenage witch) Movement: See them doing a witch thing.""
    },
    {
        ""term"": ""Sal"",
        ""definition"": null,
        ""mnemonic"": ""Sal Ami (salami) Sal Lad (salad) Movement: See someone just eating a giant salad. Sal Monella (salmonella)""
    },
    {
        ""term"": ""Sally"",
        ""definition"": null,
        ""mnemonic"": ""Sally Ann (Salvation Army) Sally forth (sally forth) Movement: See someone making the charge of the light brigade.""
    },
    {
        ""term"": ""Sam"",
        ""definition"": null,
        ""mnemonic"": ""Sam Monella (salmonella) S.A.M. (Surface to Air Missile) Movement: See them being a surface to air missile. Sam Frodo's Friend (Sam from the book series - The Lord of the Rings) Movement: Ask where's Frodo.""
    },
    {
        ""term"": ""Sandy"",
        ""definition"": null,
        ""mnemonic"": ""Sandy Beach (sandy beach) Sand Dee (sand deep in clothes) Movement: See them itching like mad because got sand in all your clothes.""
    },
    {
        ""term"": ""Sarah"",
        ""definition"": null,
        ""mnemonic"": ""Sarah Nade (serenade) Movement: See someone serenade her.""
    },
    {
        ""term"": ""Scarlet"",
        ""definition"": null,
        ""mnemonic"": ""Scarlet Pimpernel Scarlet Pimpernel from famous novel and leads a double life, first as a foppish and effete member of the upper-class and second as the heroic Scarlet Pimpernel rescuing people. Movement: See them be two people.""
    },
    {
        ""term"": ""Sebastian"",
        ""definition"": null,
        ""mnemonic"": ""Sebastian Coe Sebastian Coe set 12 world records for middle distance running. Movement: See them discuss their training that they took part in that morning.""
    },
    {
        ""term"": ""Seth"",
        ""definition"": null,
        ""mnemonic"": ""Seth Poole (cesspool) Movement: See them fall into a cesspool.""
    },
    {
        ""term"": ""Shaun"",
        ""definition"": null,
        ""mnemonic"": ""Shaun of the Dead (Shaun of the Dead) Shaun off Shotgun (sawn off shotgun) Movement: See him fire off a sawn off shotgun.""
    },
    {
        ""term"": ""Sheri"",
        ""definition"": null,
        ""mnemonic"": ""Sheri Cola (cherry cola) Sheri Drink (sherry drink) Movement: See her offer sherry to Father Christmas (the time of year to drink sherry).""
    },
    {
        ""term"": ""Shirley"",
        ""definition"": null,
        ""mnemonic"": ""Shirley Curly (Shirley is curly) Movement: See her grow long, curly hair.""
    },
    {
        ""term"": ""Sid"",
        ""definition"": null,
        ""mnemonic"": ""Sid Down (sit down) Sid Vicious (Sid Vicious) Movement: See them sing 'God Save the Queen'.""
    },
    {
        ""term"": ""Siobhan"",
        ""definition"": null,
        ""mnemonic"": ""Siobhan Lawn (shiver at the thought of mowing the lawn) Movement: See her mowing the lawn.""
    },
    {
        ""term"": ""Skip"",
        ""definition"": null,
        ""mnemonic"": ""Skip Rope (skipping rope) Movement: See him skip. Skip Stones (skipping stones)""
    },
    {
        ""term"": ""Sonny"",
        ""definition"": null,
        ""mnemonic"": ""Sonny Day (sunny day) Movement: See him pull back the curtains to expose a sunny day.""
    },
    {
        ""term"": ""Sonya"",
        ""definition"": null,
        ""mnemonic"": ""Son Net Ya Rd (sonnet in a yard) Movement: See them say a sonnet in a yard. Like, 'Shall I compare thee to a summers day,' but it's always raining in this yard.""
    },
    {
        ""term"": ""Sophie"",
        ""definition"": null,
        ""mnemonic"": ""Soph - a and feet (sofa and foot stall for your feet) Movement: See them reclining on a sofa with a foot stall. Sophie Chair (sofa and easy chair) Movement: See them lying on a sofa or easy chair.""
    },
    {
        ""term"": ""Stan"",
        ""definition"": null,
        ""mnemonic"": ""Stan Still (stand still) Movement: See them stand still and not move.""
    },
    {
        ""term"": ""Stanley"",
        ""definition"": null,
        ""mnemonic"": ""Stanley Blade (Stanley blade) Movement: See him pull out a Stanley blade.""
    },
    {
        ""term"": ""Stephanie"",
        ""definition"": null,
        ""mnemonic"": ""Stephanie Step On Me (step on me) Steph a Nee (step on knee) Movement: See them step on your knee if you go down on one knee.""
    },
    {
        ""term"": ""Stew"",
        ""definition"": null,
        ""mnemonic"": ""Stew Stupid (too stupid) Movement: See them act really stupid.""
    },
    {
        ""term"": ""Sue"",
        ""definition"": null,
        ""mnemonic"": ""Sue Tribe (Sioux Tribe) Movement: See them do a war cry like a Sioux Native American would. Sue Flay (souffle) Sue Ridge (sewerage) Sue Isside (suicide) Sue Yu (sue you)""
    },
    {
        ""term"": ""Summer"",
        ""definition"": null,
        ""mnemonic"": ""Summer Camp (summer camp) Summer Day (summer day) Summer Sault (somersault) Movement: See her attempt a somersault.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=20,"```json
[
    {
        ""term"": ""Tanya"",
        ""definition"": null,
        ""mnemonic"": ""Tanya Hyde (tan your hide)""
    },
    {
        ""term"": ""Ted"",
        ""definition"": null,
        ""mnemonic"": ""Ted E. Bear (teddy bear)""
    },
    {
        ""term"": ""Teresa"",
        ""definition"": null,
        ""mnemonic"": ""Teresa Green (trees are green)""
    },
    {
        ""term"": ""Terry"",
        ""definition"": null,
        ""mnemonic"": ""Terry Bull (terrible)""
    },
    {
        ""term"": ""Theodore"",
        ""definition"": null,
        ""mnemonic"": ""Theodore adores theology""
    },
    {
        ""term"": ""Tilly"",
        ""definition"": null,
        ""mnemonic"": ""Till land (till the land)""
    },
    {
        ""term"": ""Tim"",
        ""definition"": null,
        ""mnemonic"": ""Tim Burr (timber)""
    },
    {
        ""term"": ""Tish"",
        ""definition"": null,
        ""mnemonic"": ""Tish Hughes (tissues)""
    },
    {
        ""term"": ""Tom"",
        ""definition"": null,
        ""mnemonic"": ""Tom Thumb (Tom Thumb)""
    },
    {
        ""term"": ""Tommy"",
        ""definition"": null,
        ""mnemonic"": ""Tommy Gun (Tommy gun)""
    },
    {
        ""term"": ""Tracy"",
        ""definition"": null,
        ""mnemonic"": ""Tracy Race (tray you use in a race)""
    },
    {
        ""term"": ""Trina"",
        ""definition"": null,
        ""mnemonic"": ""Trina Wood (tree in a wood)""
    },
    {
        ""term"": ""Ty"",
        ""definition"": null,
        ""mnemonic"": ""Ty Coon (tycoon)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=22,"```json
[
    {
        ""term"": ""Val"",
        ""definition"": null,
        ""mnemonic"": ""Val\nVal Crow\n(Velcro)\n\nVal\nVal Ley\n(valley)\nMovement: See her shout into a valley and there is an echo back.""
    },
    {
        ""term"": ""Viola"",
        ""definition"": null,
        ""mnemonic"": ""Viola\nViola Ent\n(violent)\nMovement: See them trying to be violent.""
    },
    {
        ""term"": ""Violet"",
        ""definition"": null,
        ""mnemonic"": ""Violet\nViolet Violence\nViolet is violent and she lets loose regularly.\nMovement: Don't let Violet go violent.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=23,"```json
[
    {
        ""term"": ""Walter"",
        ""definition"": null,
        ""mnemonic"": ""Walter Melon (water melon) Movement: See them eating watermelon.""
    },
    {
        ""term"": ""Wanda"",
        ""definition"": null,
        ""mnemonic"": ""Wanda Round (wander around) Movement: See them wandering around.""
    },
    {
        ""term"": ""Warren"",
        ""definition"": null,
        ""mnemonic"": ""Warren Peace (War and Peace) Warren Tee (warrantee) Warren Rabbit (warren full of rabbits) Movement: See them be a rabbit in a warren.""
    },
    {
        ""term"": ""Wayne"",
        ""definition"": null,
        ""mnemonic"": ""Wayne Deer (reindeer) Wayne John (John Wayne) Movement: See them act like John Wayne.""
    },
    {
        ""term"": ""Will"",
        ""definition"": null,
        ""mnemonic"": ""Will U. Marryme (will you marry me) Will Power (willpower) Will Shakespeare (William Shakespeare) Movement: See them act a William Shakespeare play.""
    },
    {
        ""term"": ""Willow"",
        ""definition"": null,
        ""mnemonic"": ""Willow Tree Willow trees noted for their drooping branches. Movement: See them let kids swing from their lower branches.""
    },
    {
        ""term"": ""Win"",
        ""definition"": null,
        ""mnemonic"": ""Win de Day (windy day) Movement: See them be blown around on a very strong windy day.""
    },
    {
        ""term"": ""Wyatt"",
        ""definition"": null,
        ""mnemonic"": ""Wyatt Earp Wyatt Earp - lawman involved in the gunfight at the O.K. Corral. Movement: See them start a gun fight.""
    },
    {
        ""term"": ""Wynne"",
        ""definition"": null,
        ""mnemonic"": ""Win de Weather (windy weather) Wynne de Day (windy day) Movement: See them be blown around on a very strong windy day.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=24,"```json
[
    {
        ""term"": ""Xavier"",
        ""definition"": null,
        ""mnemonic"": ""Xavier of the World (saviour of the world)""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=25,"```json
[
    {
        ""term"": ""Yuri"",
        ""definition"": null,
        ""mnemonic"": ""Yuri Nate (urinate) Movement: See them go off to the toilet.""
    }
]
```"
https://mammothmemory.net/memory/remembering-names/remembering-names/a-to-z-of-names.html?p=26,"```json
[
    {
        ""term"": ""Zack"",
        ""definition"": null,
        ""mnemonic"": ""Zack O'Potatoes (sack of potatoes)""
    },
    {
        ""term"": ""Zack"",
        ""definition"": null,
        ""mnemonic"": ""Zack Sack (Zack is a sack). Movement: See them do a sack race.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/january.html,"```json
[
    {
        ""term"": ""January"",
        ""definition"": null,
        ""mnemonic"": ""January – Janitor""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/february.html,"```json
[
    {
        ""term"": ""February"",
        ""definition"": null,
        ""mnemonic"": ""February can be thought of as FED by a BREWERY.""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/march.html,"```json
[
    {
        ""term"": ""March"",
        ""definition"": null,
        ""mnemonic"": ""March – Marching""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/april.html,"```json
[
    {
        ""term"": ""April"",
        ""definition"": null,
        ""mnemonic"": ""April – A Pill""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/may.html,"```json
[
    {
        ""term"": ""May"",
        ""definition"": null,
        ""mnemonic"": ""May – Maypole""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/june.html,"```json
[
    {
        ""term"": ""June"",
        ""definition"": null,
        ""mnemonic"": ""June – Dune""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/july.html,"```json
[
    {
        ""term"": ""July"",
        ""definition"": null,
        ""mnemonic"": ""July – Due a lie down""
    }
]
```"
https://mammothmemory.net/memory/remembering-months-and-signs-of-the-zodiac/remembering-months/august.html,"```json
[
    {
        ""term"": ""August"",
        ""definition"": null,
        ""mnemonic"": ""AUGUST – All a gust of wind""
    }
]
```"
